steps,time_ms
804000,1.927250
805000,1.911458
806000,1.913792
807000,1.913084
808000,1.922792
809000,1.985834
810000,2.050833
811000,1.950459
812000,1.974750
813000,1.974708
814000,1.981667
815000,1.950708
816000,1.949791
817000,1.942167
818000,1.958000
819000,1.983750
820000,1.972625
821000,2.038708
822000,2.085000
823000,2.010958
824000,1.997417
825000,2.014958
826000,1.998250
827000,2.140875
828000,2.108875
829000,1.957500
830000,1.968500
831000,1.948958
832000,1.974750
833000,1.986791
834000,1.943625
835000,2.020625
836000,1.968500
837000,1.959583
838000,1.954750
839000,1.960959
840000,2.006959
841000,2.003667
842000,1.953250
843000,1.983792
844000,1.979208
845000,1.956625
846000,1.961542
847000,2.034833
848000,2.034083
849000,2.035584
850000,2.050292
851000,2.031208
852000,2.044791
853000,2.006250
854000,1.979459
855000,1.971125
856000,1.971209
857000,1.972084
858000,2.004208
859000,2.013416
860000,2.001833
861000,1.973917
862000,1.980459
863000,1.982291
864000,1.974417
865000,2.046583
866000,2.070125
867000,2.041250
868000,2.084041
869000,2.055625
870000,1.999291
871000,2.006209
872000,2.008083
873000,2.000959
874000,2.041666
875000,2.034750
876000,2.053375
877000,2.139416
878000,2.117125
879000,2.121334
880000,2.068250
881000,2.063959
882000,2.082083
883000,2.085750
884000,2.083708
885000,2.150667
886000,2.040083
887000,2.035625
888000,2.042125
889000,2.085375
890000,2.038917
891000,2.015416
892000,2.031625
893000,2.097083
894000,2.080958
895000,2.082041
896000,2.069875
897000,2.379500
898000,2.289417
899000,2.299291
900000,2.311209
901000,2.239084
902000,2.240000
903000,2.220958
904000,2.298250
905000,2.282709
906000,2.305375
907000,2.593292
908000,2.323542
909000,2.303208
910000,2.285833
911000,2.295000
912000,2.332584
913000,2.287375
914000,2.298000
915000,2.330875
916000,2.309333
917000,2.307000
918000,2.316375
919000,2.320584
920000,2.335625
921000,2.332208
922000,2.380417
923000,2.278542
924000,2.273792
925000,2.248917
926000,2.257625
927000,2.248166
928000,2.251458
929000,2.278833
930000,2.243834
931000,2.238917
932000,2.236708
933000,2.273000
934000,2.309000
935000,2.315041
936000,2.333416
937000,2.318250
938000,2.313166
939000,2.334792
940000,2.346958
941000,2.321208
942000,2.337416
943000,2.336292
944000,2.387667
945000,2.311167
946000,2.307459
947000,2.341208
948000,2.311542
949000,2.308875
950000,2.362625
951000,2.408542
952000,2.394625
953000,2.365625
954000,2.364459
955000,2.371666
956000,2.373292
957000,2.360791
958000,2.387167
959000,2.321125
960000,2.305958
961000,2.313042
962000,2.308667
963000,2.303500
964000,2.304792
965000,2.346500
966000,2.323042
967000,2.384125
968000,2.461375
969000,2.394041
970000,2.416875
971000,2.419958
972000,2.431833
973000,2.411625
974000,2.429959
975000,2.420542
976000,2.438792
977000,2.457750
978000,2.433458
979000,2.492375
980000,2.404125
981000,2.548083
982000,2.581708
983000,2.482000
984000,2.576000
985000,2.513917
986000,2.555250
987000,2.494084
988000,2.445416
989000,2.478708
990000,2.465792
991000,2.388625
992000,2.409000
993000,2.373833
994000,2.416125
995000,2.397292
996000,2.377625
997000,2.372750
998000,2.382208
999000,2.404167
1000000,2.395625
