steps,time_ms
663100,103.941542
664100,103.197708
665100,103.926166
666100,103.717375
667100,104.357875
668100,104.100500
669100,104.128375
670100,104.310750
671100,104.616541
672100,106.051500
673100,104.659042
674100,104.711209
675100,105.406292
676100,105.338542
677100,105.812292
678100,105.452708
679100,105.897125
680100,105.869750
681100,106.564625
682100,106.551917
683100,106.427125
684100,106.590500
685100,106.686542
686100,106.690125
687100,106.763666
688100,107.346542
689100,107.144708
690100,107.566792
691100,107.554125
692100,107.709583
693100,108.221791
694100,108.071167
695100,108.494417
696100,108.351042
697100,108.416250
698100,108.443209
699100,108.881167
700100,109.013291
701100,109.345667
702100,109.033084
703100,108.834458
704100,109.589417
705100,109.465709
706100,109.376375
707100,110.012833
708100,110.201750
709100,110.581500
710100,110.630334
711100,110.496125
712100,110.115292
713100,111.197166
714100,111.271834
715100,110.717709
716100,111.312458
717100,111.637042
718100,111.355958
719100,111.835125
720100,112.159417
721100,111.909708
722100,112.504000
723100,112.470250
724100,112.574667
725100,112.909000
726100,113.568875
727100,113.479459
728100,113.502250
729100,113.301541
730100,113.574375
731100,113.654167
732100,113.801167
733100,113.734167
734100,113.776583
735100,114.346000
736100,114.268000
737100,114.273083
738100,114.752083
739100,115.130042
740100,114.866459
741100,114.973750
742100,115.764833
743100,115.586500
744100,115.611041
745100,115.712750
746100,115.760458
747100,116.135208
748100,118.050625
749100,116.625500
750100,116.812458
751100,116.962458
752100,117.030125
753100,117.264875
754100,117.532042
755100,117.645375
756100,118.173750
757100,118.115459
758100,118.198125
759100,120.578459
760100,122.640334
761100,118.694333
762100,118.510417
763100,118.969667
764100,119.200000
765100,119.524458
766100,119.234625
767100,119.221083
768100,119.324667
769100,119.902167
770100,120.027458
771100,119.738041
772100,119.422542
773100,120.233875
774100,120.347750
775100,120.469209
776100,120.791625
777100,121.092000
778100,121.108000
779100,121.137875
780100,120.798375
781100,121.670875
782100,121.755542
783100,121.963541
784100,121.960708
785100,121.737417
786100,122.563583
787100,122.241500
788100,122.344291
789100,122.275417
790100,122.889208
791100,123.207250
792100,123.097625
793100,123.294458
794100,124.149125
795100,123.603375
796100,124.176167
797100,123.689959
798100,124.268500
799100,124.232000
800100,124.448750
801100,128.466834
802100,124.908875
803100,124.863041
804100,125.000541
805100,125.635375
806100,125.637167
807100,125.900625
808100,125.621000
809100,126.296167
810100,126.682167
811100,126.743583
812100,126.416167
813100,125.735708
814100,126.672500
815100,127.004125
816100,126.601042
817100,126.745917
818100,127.599958
819100,127.633750
820100,127.509292
821100,127.674750
822100,127.864667
823100,128.223542
824100,127.885459
825100,128.542459
826100,128.749791
827100,128.839750
828100,128.389916
829100,129.242458
830100,129.702000
831100,129.500959
832100,129.395291
833100,129.684125
834100,130.131708
835100,130.280625
836100,130.318500
837100,130.378417
838100,130.348250
839100,130.695792
840100,130.568583
841100,131.503541
842100,131.527375
843100,130.967125
844100,131.653167
845100,132.012542
846100,131.903042
847100,131.862541
848100,132.749917
849100,132.672459
850100,132.500458
851100,132.443000
852100,132.788417
853100,133.064834
854100,133.169959
